award_id_fain,modification_number,award_id_uri,sai_number,federal_action_obligation,non_federal_funding_amount,total_funding_amount,face_value_of_loan,original_subsidy_cost,total_subsidy_cost,total_loan_value,action_date,period_of_performance_start_date,period_of_performance_current_end_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,recipient_duns,recipient_name,recipient_parent_name,recipient_parent_duns,recipient_country_code,recipient_country_name,recipient_address_line_1,recipient_address_line_2,recipient_city_code,recipient_city_name,recipient_county_code,recipient_county_name,recipient_state_code,recipient_state_name,recipient_zip_code,recipient_zip_last_4_code,recipient_congressional_district,recipient_foreign_city_name,recipient_foreign_province_name,recipient_foreign_postal_code,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_code,primary_place_of_performance_city_name,primary_place_of_performance_county_code,primary_place_of_performance_county_name,primary_place_of_performance_state_name,primary_place_of_performance_zip_4,primary_place_of_performance_congressional_district,primary_place_of_performance_foreign_location,cfda_number,cfda_title,assistance_type_code,assistance_type_description,award_description,business_funds_indicator_code,business_funds_indicator_description,business_types_code,business_types_description,correction_delete_indicator_code,correction_delete_indicator_description,action_type_code,action_type_description,record_type_code,record_type_description,last_modified_date
P047A170696,3,,,442501.00,0.00,442501,,,,,2018-08-28,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,612724732,"RESEARCH FOUNDATION FOR THE STATE UNIVERSITY OF NEW YORK, THE","RESEARCH FOUNDATION FOR THE STATE UNIVERSITY OF NEW YORK, THE",020657151,USA,UNITED STATES,1300 ELMWOOD AVENUE BISHOP HALL RM 7,,11000,BUFFALO,029,ERIE,NY,NEW YORK,14222,1004,26,,,,USA,UNITED STATES,NY11000,BUFFALO,029,ERIE,NEW YORK,14222-1004,26,,84.047,TRIO UPWARD BOUND,04,PROJECT GRANT (B),BUFFALO STATE COLLEGE UPWARD BOUND PROGRAM,NON,NOT RECOVERY ACT,H,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:26:49.803246
P047A171146,3,,,275155.00,417434.00,692589,,,,,2018-08-28,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,066968454,VAUGHN COLLEGE OF AERONAUTICS AND TECHNOLOGY,VAUGHN COLLEGE OF AERONAUTICS AND TECHNOLOGY,066968454,USA,UNITED STATES,86-01 23RD AVE,,21952,EAST ELMHURST,081,QUEENS,NY,NEW YORK,11369,1037,14,,,,USA,UNITED STATES,NY21952,EAST ELMHURST,081,QUEENS,NEW YORK,11369-1037,14,,84.047,TRIO UPWARD BOUND,04,PROJECT GRANT (B),VAUGHN COLLEGE OF AERONAUTICS AND TECHNOLOGY'S UPWARD BOUND PROGRAM: PROMOTING LOW-INCOME AND POTENTIAL FIRST-GENERATION COLLEGE STUDENTS TO ENTER AND COMPLETE POSTSECONDARY EDUCATION,NON,NOT RECOVERY ACT,O,PRIVATE INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:26:23.125305
P066A160281,3,,,397976.00,0.00,397976,,,,,2018-08-28,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,057985970,GENESEE COMMUNITY COLLEGE,"NEW YORK, STATE OF",041002973,USA,UNITED STATES,1 COLLEGE RD,,04715,BATAVIA,037,GENESEE,NY,NEW YORK,14020,9704,27,,,,USA,UNITED STATES,NY04715,BATAVIA,037,GENESEE,NEW YORK,14020-9704,27,,84.066,TRIO EDUCATIONAL OPPORTUNITY CENTERS,04,PROJECT GRANT (B),THE GCC ADULT EOC CONDUCTS COMMUNITY OUTREACH IN SIX COUNTIES ASSISTING ADULTS AGE 19 AND ABOVE TO ENROLL IN POSTSECONDARY EDUCATION BASED ON THEIR EDUCATIONAL ATTAINMENT.,NON,NOT RECOVERY ACT,H,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:24:09.721752
P047A180747,1,,,275155.00,0.00,275155,,,,,2018-08-29,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,057985970,GENESEE COMMUNITY COLLEGE,"NEW YORK, STATE OF",041002973,USA,UNITED STATES,1 COLLEGE RD,,04715,BATAVIA,037,GENESEE,NY,NEW YORK,14020,9704,27,,,,USA,UNITED STATES,NY04715,BATAVIA,037,GENESEE,NEW YORK,14020-9704,27,,84.047,TRIO UPWARD BOUND,04,PROJECT GRANT (B),"THE WYOMING COUNTY UPWARD BOUND PROGRAM WILL SERVE 50 LOW INCOME, POTENTIALLY FIRST-GENERATION COLLEGE STUDENTS IN ORDER TO INCREASE POSTSECONDARY ENROLLMENT, PERSISTENCE, RETENTION, AND COMPLETION.",NON,NOT RECOVERY ACT,H,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,,,A,NEW,2,NON-AGGREGATE RECORD,2018-09-07 19:23:38.110071
P047A171534,3,,,314861.00,0.00,314861,,,,,2018-08-28,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,137840018,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,199 CHAMBERS ST,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10007,1044,10,,,,USA,UNITED STATES,NY51000,NEW YORK,061,NEW YORK,NEW YORK,10007-1044,10,,84.047,TRIO UPWARD BOUND,04,PROJECT GRANT (B),BOROUGH OF MANHATTAN COMMUNITY COLLEGE/CUNY TRIO GRANT APPLICATION: SMART LOOKS LIKE ME.,NON,NOT RECOVERY ACT,H,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:26:08.983887
R305B140037,8,,,683366.00,0.00,683366,,,,,2018-08-27,2018-09-01,2020-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,041968306,NEW YORK UNIVERSITY,NEW YORK UNIVERSITY,041968306,USA,UNITED STATES,70 WASHINGTON SQ S,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10012,1019,10,,,,USA,UNITED STATES,NY51000,NEW YORK,061,NEW YORK,NEW YORK,10012-1019,10,,84.305,"EDUCATION RESEARCH, DEVELOPMENT AND DISSEMINATION",04,PROJECT GRANT (B),THE NEW YORK UNIVERSITY (NYU) PREDOCTORAL TRAINING PROGRAM IN EDUCATION SCIENCES,NON,NOT RECOVERY ACT,H,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:26:55.527753
T365Z160116,3,,,362263.00,0.00,362263,,,,,2018-08-27,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,620128301,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,250 BEDFORD PARK BLVD,,08509,BRONX,005,BRONX,NY,NEW YORK,10458,2524,13,,,,USA,UNITED STATES,NY08510,BRONX,005,BRONX,NEW YORK,10458-2524,13,,84.365,ENGLISH LANGUAGE ACQUISITION STATE GRANTS,04,PROJECT GRANT (B),LEHMAN COLLEGE TITLE III - NATIONAL PROFESSIONAL DEVELOPMENT PROGRAM,NON,NOT RECOVERY ACT,H,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,,,C,REVISION,2,NON-AGGREGATE RECORD,2018-09-07 19:26:53.893629
T365Z160128,3,,,551606.00,0.00,551606,,,,,2018-08-27,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,040761330,"COLLEGE OF NEW ROCHELLE, THE (INC)","COLLEGE OF NEW ROCHELLE, THE (INC)",040761330,USA,UNITED STATES,29 CASTLE PLACE,,50617,NEW ROCHELLE,119,WESTCHESTER,NY,NEW YORK,10805,2330,16,,,,USA,UNITED STATES,NY50617,NEW ROCHELLE,119,WESTCHESTER,NEW YORK,10805-2330,16,,84.365,ENGLISH LANGUAGE ACQUISITION STATE GRANTS,04,PROJECT GRANT (B),THE COLLEGE OF NEW ROCHELLE PROJECT RESET,NON,NOT RECOVERY ACT,O,PRIVATE INSTITUTION OF HIGHER EDUCATION,,,C,REVISION,2,NON-AGGREGATE RECORD,2018-09-07 19:26:53.869921
P042A150824,4,,,306565.00,0.00,306565,,,,,2018-08-23,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,073269664,COLLEGE OF MOUNT SAINT VINCENT,COLLEGE OF MOUNT SAINT VINCENT,073269664,USA,UNITED STATES,6301 RIVERDALE AVE,,08509,BRONX,005,BRONX,NY,NEW YORK,10471,1046,16,,,,USA,UNITED STATES,NY08510,BRONX,005,BRONX,NEW YORK,10471-1046,16,,84.042,TRIO STUDENT SUPPORT SERVICES,04,PROJECT GRANT (B),COLLEGE OF MOUNT SAINT VINCENT SSS/TRIO PROGRAM 2015-2020: CONTINUING AND ENHANCING SUCCESS,NON,NOT RECOVERY ACT,O,PRIVATE INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:33:29.193462
P015A180109,1,,,270332.00,0.00,270332,,,,,2018-08-23,2018-08-15,2019-08-14,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,872612445,"CORNELL UNIVERSITY, INC",CORNELL UNIVERSITY,002254837,USA,UNITED STATES,373 PINE TREE RD,,38077,ITHACA,109,TOMPKINS,NY,NEW YORK,14850,2820,23,,,,USA,UNITED STATES,NY38088,ITHACA,109,TOMPKINS,NEW YORK,14850-2820,23,,84.015,NATIONAL RESOURCE CENTERS PROGRAM FOR FOREIGN LANGUAGE AND AREA STUDIES OR FOREIGN LANGUAGE AND INTERNATIONAL STUDIES PROGRAM AND FOREIGN LANGUAGE AND AREA STUDIES FELLOWSHIP PROGRAM,04,PROJECT GRANT (B),NATIONAL RESOURCE CENTERS AND FOREIGN LANGUAGE AND AREA STUDIES FELLOWSHIP PROGRAMS,NON,NOT RECOVERY ACT,O,PRIVATE INSTITUTION OF HIGHER EDUCATION,,,A,NEW,2,NON-AGGREGATE RECORD,2018-09-07 19:33:40.105933
P042A151430,4,,,242098.00,0.00,242098,,,,,2018-08-23,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,064961022,PACE UNIVERSITY,PACE UNIVERSITY,064961022,USA,UNITED STATES,1 PACE PLZ,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10038,1598,07,,,,USA,UNITED STATES,NY51000,NEW YORK,061,NEW YORK,NEW YORK,10038-1598,07,,84.042,TRIO STUDENT SUPPORT SERVICES,04,PROJECT GRANT (B),PACE UNIVERSITY STUDENT SUPPORT SERVICES PROJECT FOR NEW YORK CITY CAMPUS.,NON,NOT RECOVERY ACT,O,PRIVATE INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:33:24.332389
P015A180034,1,,,270000.00,0.00,270000,,,,,2018-08-23,2018-08-15,2019-08-14,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,049179401,"TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK, THE","TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK, THE",049179401,USA,UNITED STATES,116TH AND BDWY,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10027,,13,,,,USA,UNITED STATES,NY51000,NEW YORK,061,NEW YORK,NEW YORK,10027,13,,84.015,NATIONAL RESOURCE CENTERS PROGRAM FOR FOREIGN LANGUAGE AND AREA STUDIES OR FOREIGN LANGUAGE AND INTERNATIONAL STUDIES PROGRAM AND FOREIGN LANGUAGE AND AREA STUDIES FELLOWSHIP PROGRAM,04,PROJECT GRANT (B),COLUMBIA SOUTH ASIA INSTITUTE NRC & FLAS,NON,NOT RECOVERY ACT,O,PRIVATE INSTITUTION OF HIGHER EDUCATION,,,A,NEW,2,NON-AGGREGATE RECORD,2018-09-07 19:33:41.733718
P042A150967,4,,,239357.00,0.00,239357,,,,,2018-08-23,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,620128301,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,250 BEDFORD PARK BLVD,,08509,BRONX,005,BRONX,NY,NEW YORK,10458,2524,13,,,,USA,UNITED STATES,NY08510,BRONX,005,BRONX,NEW YORK,10458-2524,13,,84.042,TRIO STUDENT SUPPORT SERVICES,04,PROJECT GRANT (B),"STUDENT SUPPORT SERVICES PROGRAM FOR CAREERS IN TEACHING SERVING EARLY CHILDHOOD, ELEMENTARY, MIDDLE AND HIGH SCHOOL PRE-SERVICE TEACHERS.",NON,NOT RECOVERY ACT,H,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:33:28.127503
P042A151113,4,,,294236.00,0.00,294236,,,,,2018-08-23,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,073682791,CORNING COMMUNITY COLLEGE,"NEW YORK, STATE OF",041002973,USA,UNITED STATES,1 ACADEMIC DR,,18256,CORNING,101,STEUBEN,NY,NEW YORK,14830,3297,23,,,,USA,UNITED STATES,NY18256,CORNING,101,STEUBEN,NEW YORK,14830-3297,23,,84.042,TRIO STUDENT SUPPORT SERVICES,04,PROJECT GRANT (B),CORNING COMMUNITY COLLEGE: STUDENT SUPPORT SERVICES,NON,NOT RECOVERY ACT,B,COUNTY GOVERNMENT,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:33:26.996644
P042A150298,4,,,255469.00,0.00,255469,,,,,2018-08-23,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,620129077,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,2001 ORIENTAL BLVD,,10021,BROOKLYN,047,KINGS,NY,NEW YORK,11235,2333,08,,,,USA,UNITED STATES,NY10022,BROOKLYN,047,KINGS,NEW YORK,11235-2333,08,,84.042,TRIO STUDENT SUPPORT SERVICES,04,PROJECT GRANT (B),TRIO: STUDENT SUPPORT SERVICES AT KINGSBOROUGH COMMUNITY COLLEGE,NON,NOT RECOVERY ACT,H,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:33:35.518387
P042A151235,4,,,566187.00,0.00,566187,,,,,2018-08-23,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,152606901,"RESEARCH FOUNDATION FOR THE STATE UNIVERSITY OF NEW YORK, THE","RESEARCH FOUNDATION FOR THE STATE UNIVERSITY OF NEW YORK, THE",020657151,USA,UNITED STATES,101 BROAD ST,,58574,PLATTSBURGH,019,CLINTON,NY,NEW YORK,12901,2637,21,,,,USA,UNITED STATES,NY58574,PLATTSBURGH,019,CLINTON,NEW YORK,12901-2637,21,,84.042,TRIO STUDENT SUPPORT SERVICES,04,PROJECT GRANT (B),STUDENT SUPPORT SERVICES PROGRAM,NON,NOT RECOVERY ACT,H,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:33:25.927767
P042A150994,4,,,272496.00,0.00,272496,,,,,2018-08-23,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,070957881,WESTCHESTER COMMUNITY COLLEGE,"NEW YORK, STATE OF",041002973,USA,UNITED STATES,75 GRASSLANDS RD,,76639,VALHALLA,119,WESTCHESTER,NY,NEW YORK,10595,1550,17,,,,USA,UNITED STATES,NY76639,VALHALLA,119,WESTCHESTER,NEW YORK,10595-1550,17,,84.042,TRIO STUDENT SUPPORT SERVICES,04,PROJECT GRANT (B),"TRIO SSS PROGRAM - 165 PARTICIPANTS (LOW-INCOME, FIRST-GENERATION, AND OR DISABLED WITH HIGH ACADEMIC NEED). GOALS: RETAIN, GRADUATE, AND TRANSFER TO 4 YR. INSTITUTION.",NON,NOT RECOVERY ACT,B,COUNTY GOVERNMENT,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:33:27.863945
P015A180136,1,,,251000.00,0.00,251000,,,,,2018-08-23,2018-08-15,2019-08-14,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,041968306,NEW YORK UNIVERSITY,NEW YORK UNIVERSITY,041968306,USA,UNITED STATES,70 WASHINGTON SQ S,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10012,1019,10,,,,USA,UNITED STATES,NY51000,NEW YORK,061,NEW YORK,NEW YORK,10012-1019,10,,84.015,NATIONAL RESOURCE CENTERS PROGRAM FOR FOREIGN LANGUAGE AND AREA STUDIES OR FOREIGN LANGUAGE AND INTERNATIONAL STUDIES PROGRAM AND FOREIGN LANGUAGE AND AREA STUDIES FELLOWSHIP PROGRAM,04,PROJECT GRANT (B),HAGOP KEVORKIAN CENTER FOR NEAR EASTERN STUDIES AT NYU,NON,NOT RECOVERY ACT,H,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,,,A,NEW,2,NON-AGGREGATE RECORD,2018-09-07 19:33:39.396963
P042A151092,4,,,309836.00,0.00,309836,,,,,2018-08-23,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,089111330,SCHENECTADY COUNTY COMMUNITY COLLEGE,"NEW YORK, STATE OF",041002973,USA,UNITED STATES,78 WASHINGTON AVE,,65508,SCHENECTADY,093,SCHENECTADY,NY,NEW YORK,12305,2215,20,,,,USA,UNITED STATES,NY65508,SCHENECTADY,093,SCHENECTADY,NEW YORK,12305-2215,20,,84.042,TRIO STUDENT SUPPORT SERVICES,04,PROJECT GRANT (B),SCHENECTADY COUNTY COMMUNITY COLLEGE 2015-2020 SSS PROGRAM,NON,NOT RECOVERY ACT,B,COUNTY GOVERNMENT,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:33:27.089195
P042A150880,4,,,284274.00,0.00,284274,,,,,2018-08-23,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,067921585,MONROE COMMUNITY COLLEGE,"NEW YORK, STATE OF",041002973,USA,UNITED STATES,1000 E HENRIETTA RD,,63000,ROCHESTER,055,MONROE,NY,NEW YORK,14623,5780,25,,,,USA,UNITED STATES,NY63000,ROCHESTER,055,MONROE,NEW YORK,14623-5780,25,,84.042,TRIO STUDENT SUPPORT SERVICES,04,PROJECT GRANT (B),STUDENT SUPPORT SERVICES PROGRAM AT MONROE COMMUNITY COLLEGE,NON,NOT RECOVERY ACT,H,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:33:28.844696
P042A151452,4,,,286118.00,0.00,286118,,,,,2018-08-23,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,152606604,"RESEARCH FOUNDATION FOR THE STATE UNIVERSITY OF NEW YORK, THE","RESEARCH FOUNDATION FOR THE STATE UNIVERSITY OF NEW YORK, THE",020657151,USA,UNITED STATES,34 CORNELL DR,,12331,CANTON,089,ST. LAWRENCE,NY,NEW YORK,13617,1037,21,,,,USA,UNITED STATES,NY12331,CANTON,089,ST. LAWRENCE,NEW YORK,13617-1037,21,,84.042,TRIO STUDENT SUPPORT SERVICES,04,PROJECT GRANT (B),SUNY CANTON TRIO STUDENT SUPPORT SERVICES PROGRAM,NON,NOT RECOVERY ACT,H,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:33:24.152028
P042A160201,3,,,398678.00,0.00,398678,,,,,2018-08-23,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,090189965,"RESEARCH FOUNDATION FOR THE STATE UNIVERSITY OF NEW YORK, THE","RESEARCH FOUNDATION FOR THE STATE UNIVERSITY OF NEW YORK, THE",020657151,USA,UNITED STATES,4400 VESTAL PKWY E,,06607,BINGHAMTON,007,BROOME,NY,NEW YORK,13902,4600,22,,,,USA,UNITED STATES,NY06618,BINGHAMTON,007,BROOME,NEW YORK,13902-4600,22,,84.042,TRIO STUDENT SUPPORT SERVICES,04,PROJECT GRANT (B),STUDENT SUPPORT SERVICES PROGRAM AT BINGHAMTON UNIVERSITY,NON,NOT RECOVERY ACT,H,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:33:21.510019
P042A150219,4,,,258901.00,0.00,258901,,,,,2018-08-23,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,835825852,JEFFERSON COMMUNITY COLLEGE,"NEW YORK, STATE OF",041002973,USA,UNITED STATES,1220 COFFEEN ST,,78608,WATERTOWN,045,JEFFERSON,NY,NEW YORK,13601,1897,21,,,,USA,UNITED STATES,NY78608,WATERTOWN,045,JEFFERSON,NEW YORK,13601-1897,21,,84.042,TRIO STUDENT SUPPORT SERVICES,04,PROJECT GRANT (B),JEFFERSON COMMUNITY COLLEGE'S STUDENT SUPPORT SERVICES PROJECT,NON,NOT RECOVERY ACT,H,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:33:36.32706
P042A150831,4,,,242136.00,0.00,242136,,,,,2018-08-23,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,080464647,FULTON-MONTGOMERY COMMUNITY COLLEGE,"NEW YORK, STATE OF",041002973,USA,UNITED STATES,2805 STATE HIGHWAY 67,,38781,JOHNSTOWN,035,FULTON,NY,NEW YORK,12095,3749,20,,,,USA,UNITED STATES,NY38792,JOHNSTOWN,035,FULTON,NEW YORK,12095-3749,20,,84.042,TRIO STUDENT SUPPORT SERVICES,04,PROJECT GRANT (B),FMCC QUEST PROGRAM DISABLED ONLY STUDENT SUPPORT SERVICES PROJECT,NON,NOT RECOVERY ACT,B,COUNTY GOVERNMENT,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:33:29.169069
P042A151266,4,,,266396.00,0.00,266396,,,,,2018-08-23,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,020671178,MARIST COLLEGE,MARIST COLLEGE,020671178,USA,UNITED STATES,3399 NORTH RD,,59641,POUGHKEEPSIE,027,DUTCHESS,NY,NEW YORK,12601,1350,18,,,,USA,UNITED STATES,NY59641,POUGHKEEPSIE,027,DUTCHESS,NEW YORK,12601-1350,18,,84.042,TRIO STUDENT SUPPORT SERVICES,04,PROJECT GRANT (B),SPECIAL SERVICES/DISABILITY SERVICES,NON,NOT RECOVERY ACT,O,PRIVATE INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:33:25.53499
P042A151550,4,,,242136.00,0.00,242136,,,,,2018-08-23,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,152606844,"RESEARCH FOUNDATION FOR THE STATE UNIVERSITY OF NEW YORK, THE","NEW YORK, STATE OF",041002973,USA,UNITED STATES,2350 BROADHOLLOW RD,,25390,FARMINGDALE,103,SUFFOLK,NY,NEW YORK,11735,1006,02,,,,USA,UNITED STATES,NY25384,FARMINGDALE,103,SUFFOLK,NEW YORK,11735-1006,02,,84.042,TRIO STUDENT SUPPORT SERVICES,04,PROJECT GRANT (B),REGULAR APPLICATION - STUDENT SUPPORT SERVICES - FARMINGDALE STATE COLLEGE,NON,NOT RECOVERY ACT,H,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:33:23.162433
P042A151155,4,,,242136.00,0.00,242136,,,,,2018-08-23,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,054283788,ROCKLAND COMMUNITY COLLEGE,"NEW YORK, STATE OF",041002973,USA,UNITED STATES,145 COLLEGE RD FL 12,,71894,SUFFERN,087,ROCKLAND,NY,NEW YORK,10901,3620,17,,,,USA,UNITED STATES,NY71894,SUFFERN,087,ROCKLAND,NEW YORK,10901-3620,17,,84.042,TRIO STUDENT SUPPORT SERVICES,04,PROJECT GRANT (B),SUNY ROCKLAND COMMUNITY COLLEGE'S TRIO SSS PROGRAM,NON,NOT RECOVERY ACT,H,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:33:43.170397
P042A151618,5,,,309823.00,0.00,309823,,,,,2018-08-23,2018-09-01,2019-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,620128822,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,94-20 GUY R BREWER BLVD,,38231,JAMAICA,081,QUEENS,NY,NEW YORK,11451,0001,05,,,,USA,UNITED STATES,NY38231,JAMAICA,081,QUEENS,NEW YORK,11451-0001,05,,84.042,TRIO STUDENT SUPPORT SERVICES,04,PROJECT GRANT (B),YORK ENRICHMENT SERVICES (YES),NON,NOT RECOVERY ACT,H,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-09-07 19:33:22.575887
