award_id_fain,modification_number,award_id_uri,sai_number,federal_action_obligation,non_federal_funding_amount,total_funding_amount,face_value_of_loan,original_subsidy_cost,total_subsidy_cost,total_loan_value,action_date,period_of_performance_start_date,period_of_performance_current_end_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,recipient_duns,recipient_name,recipient_parent_name,recipient_parent_duns,recipient_country_code,recipient_country_name,recipient_address_line_1,recipient_address_line_2,recipient_city_code,recipient_city_name,recipient_county_code,recipient_county_name,recipient_state_code,recipient_state_name,recipient_zip_code,recipient_zip_last_4_code,recipient_congressional_district,recipient_foreign_city_name,recipient_foreign_province_name,recipient_foreign_postal_code,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_code,primary_place_of_performance_city_name,primary_place_of_performance_county_code,primary_place_of_performance_county_name,primary_place_of_performance_state_name,primary_place_of_performance_zip_4,primary_place_of_performance_congressional_district,primary_place_of_performance_foreign_location,cfda_number,cfda_title,assistance_type_code,assistance_type_description,award_description,business_funds_indicator_code,business_funds_indicator_description,business_types_code,business_types_description,correction_delete_indicator_code,correction_delete_indicator_description,action_type_code,action_type_description,record_type_code,record_type_description,last_modified_date
S358A073896,0001,,SAI NOT AVAILABLE,28207.00,0.00,28207.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,080475650,WILLSBORO CENTRAL SCHOOL DISTRICT,WILLSBORO CENTRAL SCHOOL DISTRICT,080475650,USA,UNITED STATES,29 SCHOOL LANE,,00000,WILLSBORO,000,,NY,NEW YORK,12996,0000,23,,,,USA,UNITED STATES,3600000,WILLSBORO,031,ESSEX,NEW YORK,129960000,23,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-05-06 00:00:00
S358A073690,0001,,SAI NOT AVAILABLE,18281.00,0.00,18281.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,077292290,HARRISVILLE CENTRAL SCHOOL,HARRISVILLE CENTRAL SCHOOL,077292290,USA,UNITED STATES,14371 PIRATE LN,,00000,HARRISVILLE,000,,NY,NEW YORK,13648,3339,23,,,,USA,UNITED STATES,3600000,HARRISVILLE,049,LEWIS,NEW YORK,136483339,23,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,02,,,,A,,2,,2010-05-06 00:00:00
S358A073841,0001,,SAI NOT AVAILABLE,21368.00,0.00,21368.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,100056621,PARISHVILLE-HOPKINTON SCHOOL DISTRICT,PARISHVILLE-HOPKINTON SCHOOL DISTRICT,100056621,USA,UNITED STATES,12 COUNTY RT 47,,00000,PARISHVILLE,000,,NY,NEW YORK,13672,2464,23,,,,USA,UNITED STATES,3600000,PARISHVILLE,089,ST. LAWRENCE,NEW YORK,136722464,23,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-05-06 00:00:00
Q215E050014,0002,,SAI NOT AVAILABLE,399980.00,0.00,399980.0,0.00,,0.00,,2007-08-15,2007-10-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,100054436,AUBURN ENLARGED CITY SCHOOL DISTRICT,AUBURN ENLARGED CITY SCHOOL DISTRICT,100054436,USA,UNITED STATES,78 THORNTON AVE,,00000,AUBURN,000,,NY,NEW YORK,13021,4683,24,,,,USA,UNITED STATES,3600000,AUBURN,011,CAYUGA,NEW YORK,130214683,24,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,ELEMENTARY AND SECONDARY SCHOOL COUNSELING DEMONSTRATION PROGRAM,NON,,02,,,,B,,2,,2010-05-06 00:00:00
S358A073856,0002,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,053004347,ROXBURY CENTRAL SCH DISTRICT,,,USA,UNITED STATES,ROXBURY CENTRAL SCH DISTRICT,,63990,ROXBURY,025,DELAWARE,NY,NEW YORK,12474,1529,20,,,,USA,UNITED STATES,3663990,ROXBURY,025,DELAWARE,NEW YORK,124741529,20,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-09-20 00:00:00
S358A074288,0001,,SAI NOT AVAILABLE,13277.00,0.00,13277.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,100374917,FORESTVILLE CENTRAL SCHOOL DISTRICT,FORESTVILLE CENTRAL SCHOOL DISTRICT,100374917,USA,UNITED STATES,12 WATER ST,,00000,FORESTVILLE,000,,NY,NEW YORK,14062,9608,27,,,,USA,UNITED STATES,3600000,FORESTVILLE,013,CHAUTAUQUA,NEW YORK,140629608,27,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-05-06 00:00:00
S358A074288,0004,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,100374917,FORESTVILLE CENTRAL SCHOOL DISTRICT,FORESTVILLE CENTRAL SCHOOL DISTRICT,100374917,USA,UNITED STATES,12 WATER ST,,26649,FORESTVILLE,013,CHAUTAUQUA,NY,NEW YORK,14062,9608,27,,,,USA,UNITED STATES,3626649,FORESTVILLE,013,CHAUTAUQUA,NEW YORK,140629608,27,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-12-20 00:00:00
H234R050089,0013,,SAI NOT AVAILABLE,0.00,48579.00,48579.0,0.00,,0.00,,2007-08-15,2007-10-01,2009-06-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,071601108,"J.M. MURRAY CENTER, INC.","J.M. MURRAY CENTER, INC.",071601108,USA,UNITED STATES,823 STATE ROUTE 13,,18388,CORTLAND,023,CORTLAND,NY,NEW YORK,13045,9452,24,,,,USA,UNITED STATES,3618388,CORTLAND,023,CORTLAND,NEW YORK,130459452,24,,84.234,PROJECTS WITH INDUSTRY,04,,PWI,NON,,12,,,,C,,2,,2011-03-21 00:00:00
S358A074305,0003,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,005030697,PISECO COMMON SCHOOL DISTRICT,,,USA,UNITED STATES,RR 8,,58244,PISECO,041,HAMILTON,NY,NEW YORK,12139,,23,,,,USA,UNITED STATES,3658244,PISECO,041,HAMILTON,NEW YORK,12139,23,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-12-20 00:00:00
S358A074115,0002,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,004563953,WINDHAM ASHLAND JEWETT CENTRAL SCHOOL,,,USA,UNITED STATES,MAIN ST,,82469,WINDHAM,039,GREENE,NY,NEW YORK,12496,0000,20,,,,USA,UNITED STATES,3682469,WINDHAM,039,GREENE,NEW YORK,124960000,20,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-05-20 00:00:00
S358A074070,0001,,SAI NOT AVAILABLE,19035.00,0.00,19035.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,013936646,SHERMAN CENTRAL SCHOOL DISTRICT,,,USA,UNITED STATES,127 PARK ST,,00000,SHERMAN,000,,NY,NEW YORK,14781,9624,27,,,,USA,UNITED STATES,3600000,SHERMAN,013,CHAUTAUQUA,NEW YORK,147819624,27,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-05-06 00:00:00
S358A074285,0003,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,156499360,TOWN OF WEBB UNION FREE SCHOOL DISTRICT,TOWN OF WEBB UNION FREE SCHOOL DISTRICT,156499360,USA,UNITED STATES,3002 NYS RT 28,,54639,OLD FORGE,043,HERKIMER,NY,NEW YORK,13420,0038,24,,,,USA,UNITED STATES,3654639,OLD FORGE,043,HERKIMER,NEW YORK,134200038,24,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,02,,,,A,,2,,2010-10-26 00:00:00
S358A074099,0005,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,005067335,INDIAN LAKE CENTRAL SCHOOL DISTRICT,,,USA,UNITED STATES,28 W MAIN ST,,37363,INDIAN LAKE,041,HAMILTON,NY,NEW YORK,12842,1500,23,,,,USA,UNITED STATES,3637363,INDIAN LAKE,041,HAMILTON,NEW YORK,128421500,23,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-12-20 00:00:00
S358A074253,0003,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,045188604,PUTNAM CENTRAL SCHOOL DISTRICT,,,USA,UNITED STATES,126 COUNTY RTE 2,,60125,PUTNAM STATION,115,WASHINGTON,NY,NEW YORK,12861,3504,20,,,,USA,UNITED STATES,3660125,PUTNAM STATION,115,WASHINGTON,NEW YORK,128613504,20,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-10-26 00:00:00
H234R050144,0013,,SAI NOT AVAILABLE,0.00,81250.00,81250.0,0.00,,0.00,,2007-08-15,2007-10-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,002034932,ABILITIES INC.,,,USA,UNITED STATES,201 I U WILLETS RD,,01011,ALBERTSON,059,NASSAU,NY,NEW YORK,11507,1516,05,,,,USA,UNITED STATES,3601011,ALBERTSON,059,NASSAU,NEW YORK,115071516,05,,84.234,PROJECTS WITH INDUSTRY,04,,PWI,NON,,12,,,,C,,2,,2011-03-21 00:00:00
S358A074106,0002,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,100663897,EDINBURG COMMON SCHOOL DISTRICT,EDINBURG COMMON SCHOOL DISTRICT,100663897,USA,UNITED STATES,4 JOHNSON RD,,53770,NORTHVILLE,035,FULTON,NY,NEW YORK,12134,5313,20,,,,USA,UNITED STATES,3653770,NORTHVILLE,091,SARATOGA,NEW YORK,121345313,20,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-10-26 00:00:00
S358A073700,0001,,SAI NOT AVAILABLE,18975.00,0.00,18975.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,027758960,EDMESTON CENTRAL SCHOOL,,,USA,UNITED STATES,11 NORTH ST,,00000,EDMESTON,000,,NY,NEW YORK,13335,2420,24,,,,USA,UNITED STATES,3600000,EDMESTON,077,OTSEGO,NEW YORK,133352420,24,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-05-06 00:00:00
S358A074115,0005,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,004563953,WINDHAM ASHLAND JEWETT CENTRAL SCHOOL DISTRIC,,,USA,UNITED STATES,5411 MAIN ST ST RT 23,,82469,WINDHAM,039,GREENE,NY,NEW YORK,12496,0429,20,,,,USA,UNITED STATES,3682469,WINDHAM,039,GREENE,NEW YORK,124960429,20,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-12-20 00:00:00
S358A073700,0005,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,027758960,EDMESTON CENTRAL SCHOOL DISTRICT,,,USA,UNITED STATES,11 NORTH ST,,23602,EDMESTON,077,OTSEGO,NY,NEW YORK,13335,2420,24,,,,USA,UNITED STATES,3623602,EDMESTON,077,OTSEGO,NEW YORK,133352420,24,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-12-20 00:00:00
S358A074106,0001,,SAI NOT AVAILABLE,4667.00,0.00,4667.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,100663897,EDINBURG COMMON SCHOOL DST,EDINBURG COMMON SCHOOL DISTRICT,100663897,USA,UNITED STATES,4 JOHNSON RD,,53770,NORTHVILLE,035,FULTON,NY,NEW YORK,12134,5313,20,,,,USA,UNITED STATES,3653770,NORTHVILLE,091,SARATOGA,NEW YORK,121345313,20,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-05-06 00:00:00
S358A074106,0005,,SAI NOT AVAILABLE,-130.00,0.00,-130.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,100663897,EDINBURG COMMON SCHOOL DISTRICT,EDINBURG COMMON SCHOOL DISTRICT,100663897,USA,UNITED STATES,4 JOHNSON RD,,53770,NORTHVILLE,035,FULTON,NY,NEW YORK,12134,5313,20,,,,USA,UNITED STATES,3653770,NORTHVILLE,091,SARATOGA,NEW YORK,121345313,20,,84.358,RURAL EDUCATION,03,,"APPLICATION FOR SMALL, RURAL SCHOOL ACHIEVEMENT PROGRAM",NON,,05,,,,D,,2,,2011-05-05 00:00:00
S358A074148,0001,,SAI NOT AVAILABLE,7023.00,0.00,7023.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,100056761,PRATTSBURGH CENTRAL SCH DIST,,,USA,UNITED STATES,1 ACADEMY STREET,,00000,PRATTSBURGH,000,,NY,NEW YORK,14873,9200,29,,,,USA,UNITED STATES,3600000,PRATTSBURGH,101,STEUBEN,NEW YORK,148739200,29,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-05-06 00:00:00
S358A073833,0003,,SAI NOT AVAILABLE,-83.00,0.00,-83.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,056684814,SHARON SPRINGS SCHOOL DISTRICT INC,,,USA,UNITED STATES,514 RTE 20,,66663,SHARON SPRINGS,095,SCHOHARIE,NY,NEW YORK,13459,0218,21,,,,USA,UNITED STATES,3666663,SHARON SPRINGS,095,SCHOHARIE,NEW YORK,134590218,21,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,D,,2,,2010-10-26 00:00:00
Q215E050006,0006,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2007-08-15,2007-10-01,2009-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,103669289,NEW YORK CITY BOARD OF EDUCATION,,078163383,USA,UNITED STATES,65 COURT ST,,10011,BROOKLYN,009,CATTARAUGUS,NY,NEW YORK,11201,4916,11,,,,USA,UNITED STATES,3610011,BROOKLYN,047,KINGS,NEW YORK,112014916,11,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,ELEMENTARY AND SECONDARY SCHOOL COUNSELING DEMONSTRATION PROGRAM,NON,,02,,,,D,,2,,2010-05-20 00:00:00
H234R050055,0015,,SAI NOT AVAILABLE,0.00,81250.00,81250.0,0.00,,0.00,,2007-08-15,2007-10-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,002034932,ABILITIES INC.,,,USA,UNITED STATES,201 I U WILLETS RD,,01011,ALBERTSON,059,NASSAU,NY,NEW YORK,11507,1516,05,,,,USA,UNITED STATES,3601011,ALBERTSON,059,NASSAU,NEW YORK,115071516,05,,84.234,PROJECTS WITH INDUSTRY,04,,PWI,NON,,12,,,,D,,2,,2011-03-21 00:00:00
H234R050057,0015,,SAI NOT AVAILABLE,0.00,70600.00,70600.0,0.00,,0.00,,2007-08-15,2007-10-01,2008-12-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,120763800,WORKFORCE INVESTMENT BOARD OF HERKIMER MADISO,,,USA,UNITED STATES,209 ELIZABETH ST,,00000,UTICA,000,,NY,NEW YORK,13501,2230,24,,,,USA,UNITED STATES,3600000,UTICA,065,ONEIDA,NEW YORK,135012230,24,,84.234,PROJECTS WITH INDUSTRY,04,,PWI,NON,,12,,,,D,,2,,2011-04-05 00:00:00
H234R050089,0015,,SAI NOT AVAILABLE,0.00,48579.00,48579.0,0.00,,0.00,,2007-08-15,2007-10-01,2009-06-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,071601108,"J.M. MURRAY CENTER, INC.","J.M. MURRAY CENTER, INC.",071601108,USA,UNITED STATES,823 STATE ROUTE 13,,18388,CORTLAND,023,CORTLAND,NY,NEW YORK,13045,9452,24,,,,USA,UNITED STATES,3618388,CORTLAND,023,CORTLAND,NEW YORK,130459452,24,,84.234,PROJECTS WITH INDUSTRY,04,,PWI,NON,,12,,,,D,,2,,2011-03-21 00:00:00
S358A073848,0001,,SAI NOT AVAILABLE,22012.00,0.00,22012.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,826103939,COLTON PIERREPONT SCHOOL DISTRICT,,,USA,UNITED STATES,4921 STATE HWY 56,,00000,COLTON,000,,NY,NEW YORK,13625,3100,23,,,,USA,UNITED STATES,3600000,COLTON,089,ST. LAWRENCE,NEW YORK,136253100,23,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-05-06 00:00:00
Q215E050014,0004,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2007-08-15,2007-10-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,100054436,AUBURN ENLARGED CITY SCHOOL DISTRICT,AUBURN ENLARGED CITY SCHOOL DISTRICT,100054436,USA,UNITED STATES,78 THORNTON AVE,,03078,AUBURN,011,CAYUGA,NY,NEW YORK,13021,4683,24,,,,USA,UNITED STATES,3603078,AUBURN,011,CAYUGA,NEW YORK,130214683,24,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,ELEMENTARY AND SECONDARY SCHOOL COUNSELING DEMONSTRATION PROGRAM,NON,,02,,,,C,,2,,2010-05-20 00:00:00
H234R050214,0012,,SAI NOT AVAILABLE,0.00,108074.00,108074.0,0.00,,0.00,,2007-08-15,2007-10-01,2008-01-25,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,177267804,BINDING TOGETHER  INC,,,USA,UNITED STATES,50 BROAD ST FL 3,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10004,2907,08,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100042907,08,,84.234,PROJECTS WITH INDUSTRY,04,,PWI,NON,,12,,,,D,,2,,2011-03-21 00:00:00
H234R050089,0014,,SAI NOT AVAILABLE,0.00,48579.00,48579.0,0.00,,0.00,,2007-08-15,2007-10-01,2009-06-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,071601108,"J.M. MURRAY CENTER, INC.","J.M. MURRAY CENTER, INC.",071601108,USA,UNITED STATES,823 STATE ROUTE 13,,18388,CORTLAND,023,CORTLAND,NY,NEW YORK,13045,9452,24,,,,USA,UNITED STATES,3618388,CORTLAND,023,CORTLAND,NEW YORK,130459452,24,,84.234,PROJECTS WITH INDUSTRY,04,,PWI,NON,,12,,,,B,,2,,2011-03-21 00:00:00
Q215E050014,0011,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2007-08-15,2007-10-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,100054436,AUBURN ENLARGED CITY SCHOOL DISTRICT,AUBURN ENLARGED CITY SCHOOL DISTRICT,100054436,USA,UNITED STATES,78 THORNTON AVE,,03078,AUBURN,011,CAYUGA,NY,NEW YORK,13021,4683,24,,,,USA,UNITED STATES,3603078,AUBURN,011,CAYUGA,NEW YORK,130214683,24,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,ELEMENTARY AND SECONDARY SCHOOL COUNSELING DEMONSTRATION PROGRAM,NON,,02,,,,B,,2,,2010-12-20 00:00:00
S358A074115,0007,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,004563953,WINDHAM ASHLAND JEWETT CENTRAL SCHOOL DISTRIC,,,USA,UNITED STATES,5411 MAIN ST ST RT 23,,00000,WINDHAM,000,,NY,NEW YORK,12496,0429,20,,,,USA,UNITED STATES,3600000,WINDHAM,039,GREENE,NEW YORK,124960429,20,,84.358,RURAL EDUCATION,03,,"APPLICATION FOR SMALL, RURAL SCHOOL ACHIEVEMENT PROGRAM",NON,,05,,,,A,,2,,2011-08-08 00:00:00
S358A073829,0003,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,027173418,GILBERTSVILLE-MOUNT UPTON,GILBERTSVILLE-MOUNT UPTON CENTRAL SCHOOL DISTRICT,027173418,USA,UNITED STATES,693 STATE HIGHWAY 51,,28959,GILBERTSVILLE,077,OTSEGO,NY,NEW YORK,13776,1104,24,,,,USA,UNITED STATES,3628959,GILBERTSVILLE,077,OTSEGO,NEW YORK,137761104,24,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-12-20 00:00:00
S358A074285,0006,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,156499360,TOWN OF WEBB UNION FREE SCHOOL DISTRICT,TOWN OF WEBB UNION FREE SCHOOL DISTRICT,156499360,USA,UNITED STATES,3002 NYS RT 28,,00000,OLD FORGE,000,,NY,NEW YORK,13420,0038,24,,,,USA,UNITED STATES,3600000,OLD FORGE,043,HERKIMER,NEW YORK,134200038,24,,84.358,RURAL EDUCATION,03,,"APPLICATION FOR SMALL, RURAL SCHOOL ACHIEVEMENT PROGRAM",NON,,02,,,,A,,2,,2011-08-08 00:00:00
S358A073848,0004,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,826103939,COLTON PIERREPONT SCHOOL DISTRICT,,,USA,UNITED STATES,4921 STATE HWY 56,,17398,COLTON,089,ST. LAWRENCE,NY,NEW YORK,13625,3100,23,,,,USA,UNITED STATES,3617398,COLTON,089,ST. LAWRENCE,NEW YORK,136253100,23,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-12-20 00:00:00
S358A073841,0002,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2007-08-15,2007-07-01,2008-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,100056621,PARISHVILLE-HOPKINTON SCHOOL DISTRICT,PARISHVILLE-HOPKINTON SCHOOL DISTRICT,100056621,USA,UNITED STATES,12 COUNTY RT 47,,56363,PARISHVILLE,089,ST. LAWRENCE,NY,NEW YORK,13672,2464,23,,,,USA,UNITED STATES,3656363,PARISHVILLE,089,ST. LAWRENCE,NEW YORK,136722464,23,,84.358,RURAL EDUCATION,03,,APPLICATION FOR SMALL  RURAL SCHOOL ACHIEVEMENT PROGRAM,NON,,05,,,,A,,2,,2010-07-21 00:00:00
